cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
18,0.0010,0.0001,100.0,642.04,1589.91,1398.56,554.36,2388.07,9053.82,47.48,522.61,2388.08,8137.41,8.3831,393,38.92,23.4273
19,0.0003,0.0004,100.0,642.02,1574.76,1409.35,555.34,2388.07,9054.63,47.45,522.00,2388.13,8139.03,8.4418,392,38.95,23.4207
20,-0.0054,0.0001,100.0,642.07,1580.50,1395.10,554.03,2388.05,9055.29,47.37,522.01,2387.99,8139.55,8.3656,393,39.00,23.4046
21,0.0005,-0.0002,100.0,642.45,1588.53,1398.37,553.92,2388.10,9052.45,47.35,522.13,2388.00,8137.49,8.4599,392,39.13,23.3835
22,-0.0032,0.0000,100.0,642.21,1590.96,1400.77,554.20,2388.02,9055.50,47.28,522.30,2388.02,8131.89,8.4001,393,39.10,23.4045
23,-0.0060,-0.0003,100.0,642.29,1584.69,1398.34,554.42,2388.08,9050.53,47.33,522.09,2388.05,8134.38,8.4170,393,38.88,23.2993
24,-0.0004,0.0003,100.0,642.52,1583.77,1400.25,553.64,2388.05,9048.96,47.29,522.22,2388.06,8136.08,8.3589,392,38.87,23.3183
25,0.0014,-0.0001,100.0,642.86,1584.85,1393.24,553.47,2388.08,9058.13,47.15,522.59,2388.10,8138.34,8.4172,393,38.94,23.3511
26,-0.0023,-0.0001,100.0,642.32,1581.59,1404.20,554.75,2388.07,9046.81,47.22,522.11,2388.05,8136.15,8.4169,392,39.19,23.3566
27,0.0041,0.0000,100.0,642.08,1584.03,1398.94,554.22,2388.05,9054.96,47.16,522.37,2388.07,8137.59,8.3659,393,38.88,23.3459
28,-0.0004,0.0002,100.0,642.42,1584.63,1400.50,553.97,2388.07,9051.96,47.39,521.40,2388.02,8131.86,8.4356,391,38.89,23.3501
29,-0.0015,0.0004,100.0,642.57,1584.30,1405.55,553.93,2387.99,9050.29,47.52,522.47,2388.01,8137.03,8.4240,391,38.94,23.3689
30,-0.0016,-0.0000,100.0,642.70,1584.16,1404.51,554.40,2388.04,9052.08,47.37,521.75,2388.01,8138.43,8.3804,392,38.90,23.4583
31,-0.0000,-0.0002,100.0,642.12,1586.48,1402.10,553.85,2388.04,9054.95,47.18,522.04,2388.07,8137.30,8.3886,392,38.91,23.2822
32,-0.0026,0.0001,100.0,642.34,1586.40,1402.06,554.22,2388.02,9053.56,47.22,522.25,2388.01,8135.48,8.4169,392,39.06,23.4993
33,-0.0040,0.0003,100.0,642.15,1584.84,1406.82,553.70,2387.99,9049.13,47.26,522.08,2388.05,8137.70,8.4018,393,38.98,23.4480
34,0.0011,0.0002,100.0,642.68,1595.14,1403.26,553.89,2388.03,9053.89,47.45,522.07,2388.02,8134.89,8.4038,392,38.99,23.3937
35,-0.0032,-0.0002,100.0,641.95,1581.79,1400.33,554.02,2388.05,9047.54,47.25,522.33,2388.02,8135.11,8.4269,391,38.90,23.3429
36,-0.0028,-0.0004,100.0,642.33,1585.32,1399.48,553.94,2388.03,9055.67,47.26,522.03,2388.04,8138.44,8.3571,392,39.00,23.4097
37,-0.0015,-0.0004,100.0,642.52,1586.65,1401.06,554.29,2388.10,9058.82,47.34,521.99,2388.02,8136.12,8.4346,392,38.85,23.2841
38,0.0021,0.0004,100.0,642.11,1585.50,1404.18,554.12,2388.07,9059.50,47.21,522.42,2388.06,8133.28,8.4242,393,38.86,23.3233
39,-0.0008,-0.0003,100.0,642.01,1583.90,1401.86,554.11,2388.00,9053.24,47.18,522.10,2388.04,8136.58,8.4213,392,38.94,23.4438
40,0.0058,0.0002,100.0,642.21,1590.97,1394.73,553.92,2388.03,9050.46,47.09,521.73,2388.02,8137.84,8.4086,393,38.87,23.5034
41,-0.0005,0.0004,100.0,642.41,1583.99,1407.62,553.95,2388.11,9061.31,47.35,522.52,2388.04,8130.63,8.4325,393,38.77,23.4500
42,-0.0008,-0.0004,100.0,642.54,1590.89,1401.32,554.51,2388.07,9048.00,47.15,521.79,2388.06,8139.35,8.4182,393,38.85,23.4628
43,0.0026,0.0004,100.0,642.73,1582.26,1403.70,553.80,2388.02,9052.16,47.35,521.65,2388.07,8134.19,8.4126,394,39.02,23.4493
44,-0.0021,-0.0004,100.0,642.52,1583.71,1405.63,554.19,2388.04,9055.65,47.32,522.19,2388.07,8136.11,8.3921,391,39.02,23.3943
45,0.0017,0.0004,100.0,641.64,1590.85,1391.01,554.31,2388.04,9049.95,47.26,522.38,2388.08,8135.19,8.3914,392,39.07,23.4030
46,0.0017,0.0003,100.0,642.04,1583.96,1407.67,554.56,2388.07,9053.75,47.20,521.96,2388.05,8136.79,8.4360,390,39.09,23.4610
47,0.0020,-0.0004,100.0,642.53,1580.75,1409.39,554.30,2388.02,9051.52,47.36,521.86,2388.01,8136.15,8.4309,393,39.04,23.4423
48,0.0018,-0.0001,100.0,641.79,1585.14,1399.42,553.65,2388.06,9054.29,47.42,522.03,2388.07,8128.77,8.4120,392,38.95,23.4672
49,-0.0008,-0.0004,100.0,642.30,1584.72,1401.03,553.69,2388.09,9060.67,47.33,522.10,2388.06,8134.65,8.3841,392,38.75,23.3065
50,-0.0008,-0.0002,100.0,642.26,1584.57,1396.62,554.10,2388.10,9054.45,47.38,521.28,2388.05,8135.45,8.4300,392,39.06,23.3436
51,0.0014,-0.0004,100.0,642.25,1586.57,1398.30,553.77,2388.04,9053.92,47.38,521.76,2388.04,8138.09,8.4443,393,38.92,23.3648
52,0.0041,-0.0002,100.0,642.54,1584.77,1403.05,554.64,2388.02,9060.94,47.18,521.63,2388.06,8140.84,8.4042,392,38.88,23.3665
53,-0.0052,0.0000,100.0,642.55,1590.70,1409.38,554.22,2388.08,9054.51,47.36,521.78,2388.06,8137.16,8.4431,392,38.99,23.3556
54,0.0003,-0.0004,100.0,642.41,1582.37,1401.39,554.06,2388.14,9062.42,47.40,521.90,2388.03,8139.44,8.4246,393,38.94,23.2976
55,-0.0017,-0.0003,100.0,642.36,1579.90,1403.88,553.88,2388.07,9049.98,47.43,521.73,2388.04,8134.18,8.4466,392,38.95,23.2994
56,0.0023,-0.0003,100.0,642.50,1578.94,1402.08,553.69,2388.09,9053.60,47.22,521.61,2388.03,8135.23,8.4107,391,38.84,23.4537
57,0.0041,0.0002,100.0,642.07,1585.21,1402.41,553.87,2388.00,9060.05,47.42,522.43,2388.03,8137.20,8.4398,391,38.77,23.3868
58,-0.0002,-0.0004,100.0,642.12,1582.18,1398.18,553.67,2388.01,9059.35,47.33,521.77,2388.05,8136.95,8.4297,392,38.91,23.3068
59,-0.0003,0.0003,100.0,642.47,1583.04,1399.13,554.03,2388.02,9057.86,47.44,521.87,2388.01,8141.36,8.3734,391,38.81,23.3371
60,-0.0026,0.0000,100.0,642.26,1583.66,1398.40,554.33,2388.07,9050.77,47.34,521.63,2388.09,8139.11,8.4306,392,38.96,23.3920
61,0.0005,0.0002,100.0,642.31,1595.99,1396.99,554.13,2388.04,9055.27,47.18,522.07,2388.09,8137.26,8.4060,392,38.86,23.4198
62,0.0055,-0.0001,100.0,642.25,1592.49,1398.90,553.81,2388.06,9060.56,47.33,522.19,2388.03,8135.06,8.4079,392,38.87,23.3560
63,-0.0017,0.0003,100.0,642.45,1580.61,1408.71,554.10,2388.07,9051.85,47.37,522.18,2388.11,8136.13,8.4416,393,38.99,23.4267
64,0.0022,-0.0004,100.0,642.52,1586.15,1394.41,554.41,2387.98,9055.30,47.22,521.87,2388.11,8134.54,8.4030,393,38.86,23.4159
65,-0.0027,0.0004,100.0,642.30,1593.11,1403.39,553.57,2388.12,9060.44,47.46,521.95,2388.06,8140.53,8.4301,392,39.01,23.3080
66,-0.0009,-0.0005,100.0,642.69,1588.84,1410.41,553.77,2388.11,9054.51,47.18,522.14,2388.03,8141.89,8.4374,394,38.97,23.3769
67,-0.0003,0.0003,100.0,642.20,1592.13,1406.75,554.09,2388.07,9056.92,47.47,521.96,2387.98,8136.73,8.4265,393,38.95,23.3483
68,0.0010,-0.0004,100.0,641.83,1588.42,1414.22,553.71,2388.07,9051.64,47.41,521.62,2388.12,8143.07,8.3770,393,39.03,23.4308
69,-0.0014,-0.0001,100.0,642.72,1584.34,1401.38,554.21,2388.04,9055.08,47.35,522.22,2388.01,8138.94,8.4540,392,38.98,23.3908
70,0.0004,-0.0004,100.0,641.62,1589.84,1402.30,554.14,2388.10,9058.94,47.61,522.13,2388.07,8136.48,8.3964,393,39.02,23.3779
71,-0.0005,0.0002,100.0,642.60,1588.96,1399.76,553.69,2388.05,9049.00,47.52,521.85,2388.04,8139.12,8.4169,391,38.92,23.3533
72,-0.0018,0.0003,100.0,642.67,1589.19,1400.46,554.30,2388.01,9052.59,47.45,521.72,2387.99,8137.39,8.4523,392,38.85,23.2305
73,-0.0014,-0.0001,100.0,641.89,1594.13,1399.83,554.12,2388.08,9064.27,47.35,521.72,2388.12,8137.43,8.4701,392,38.96,23.3706
74,-0.0008,0.0004,100.0,642.82,1596.78,1407.53,554.09,2388.04,9060.17,47.13,521.78,2388.05,8143.87,8.4069,392,38.92,23.3338
75,0.0008,-0.0002,100.0,642.60,1583.50,1408.66,553.69,2387.99,9053.42,47.51,522.21,2388.07,8138.07,8.3916,392,39.00,23.2527
76,-0.0017,0.0004,100.0,642.03,1588.58,1396.29,553.86,2388.06,9057.32,47.38,521.91,2388.05,8136.75,8.4190,393,38.93,23.3695
77,-0.0001,-0.0003,100.0,641.92,1581.63,1399.38,554.40,2388.10,9057.44,47.56,521.40,2388.10,8139.89,8.4493,394,38.98,23.3397
78,0.0042,-0.0003,100.0,642.25,1583.48,1400.07,554.03,2388.04,9049.75,47.50,522.60,2388.09,8140.78,8.3803,394,38.76,23.3790
79,-0.0004,0.0001,100.0,642.87,1586.44,1393.50,554.26,2388.06,9058.98,47.52,522.07,2388.00,8137.12,8.4422,392,38.94,23.3422
80,0.0015,0.0003,100.0,642.38,1600.69,1394.16,553.74,2388.08,9062.80,47.29,522.07,2388.07,8133.78,8.4037,392,39.00,23.3338
81,-0.0021,0.0002,100.0,643.01,1582.74,1400.78,554.75,2388.02,9061.41,47.25,522.49,2388.05,8136.94,8.4224,391,38.80,23.2959
82,-0.0015,-0.0002,100.0,642.27,1577.02,1399.46,554.73,2388.05,9058.84,47.38,522.02,2388.09,8139.04,8.4267,392,38.89,23.3873
83,-0.0007,-0.0003,100.0,642.40,1587.37,1402.25,553.19,2388.05,9062.88,47.43,522.36,2388.04,8141.14,8.4336,391,38.95,23.4046
84,0.0017,-0.0001,100.0,642.28,1588.73,1398.27,553.31,2388.06,9062.84,47.40,521.99,2388.07,8143.27,8.4205,391,38.87,23.3765
85,0.0010,0.0004,100.0,642.31,1592.17,1393.20,554.76,2388.00,9063.78,47.42,521.86,2388.04,8144.24,8.4221,391,38.83,23.3815
86,-0.0016,-0.0001,100.0,642.68,1594.61,1401.09,553.07,2388.10,9065.41,47.38,522.71,2388.07,8146.32,8.4046,392,39.06,23.2909
87,0.0018,0.0002,100.0,642.48,1584.99,1407.48,554.05,2388.04,9060.29,47.28,522.17,2388.08,8144.62,8.4271,390,38.62,23.4153
88,0.0004,-0.0003,100.0,642.07,1584.38,1400.03,553.38,2388.04,9062.98,47.49,522.02,2388.06,8143.53,8.4125,391,38.85,23.3118
89,-0.0050,-0.0004,100.0,642.22,1585.10,1401.06,553.82,2388.07,9058.12,47.49,521.71,2388.07,8143.30,8.4427,392,39.17,23.3657
90,-0.0058,-0.0004,100.0,642.61,1590.80,1401.13,553.48,2388.04,9064.11,47.55,521.68,2388.08,8144.93,8.4048,392,38.98,23.4120
91,-0.0030,-0.0002,100.0,642.01,1596.32,1403.93,553.62,2388.09,9067.44,47.35,522.42,2388.05,8141.66,8.4192,390,38.77,23.3184
92,-0.0002,0.0004,100.0,643.21,1591.94,1402.30,553.94,2388.05,9057.30,47.28,521.59,2388.06,8136.61,8.4135,393,38.75,23.3829
93,0.0051,-0.0004,100.0,642.49,1593.44,1408.37,554.14,2388.07,9060.21,47.49,521.86,2388.05,8142.26,8.4049,392,38.85,23.3805
94,0.0055,-0.0005,100.0,642.62,1588.62,1408.76,553.53,2388.05,9059.75,47.40,522.04,2387.99,8142.78,8.4189,392,38.90,23.3756
95,-0.0051,0.0004,100.0,642.69,1595.68,1401.28,554.17,2388.01,9064.48,47.37,522.39,2388.12,8141.88,8.4188,393,38.97,23.2820
96,-0.0028,-0.0002,100.0,642.46,1595.09,1406.24,553.75,2388.02,9064.40,47.22,522.04,2388.00,8142.49,8.4906,393,38.93,23.2785
97,-0.0028,-0.0000,100.0,642.43,1586.55,1410.99,554.22,2388.05,9060.24,47.42,522.20,2388.09,8144.31,8.4126,393,38.87,23.4008
98,0.0006,-0.0004,100.0,642.71,1593.12,1401.01,553.78,2388.03,9065.51,47.62,521.85,2388.09,8142.87,8.3954,391,39.03,23.3176
99,-0.0028,0.0003,100.0,642.57,1592.31,1411.28,554.21,2388.03,9064.95,47.21,521.94,2388.09,8144.78,8.4228,393,38.97,23.3876
100,-0.0007,-0.0002,100.0,642.13,1586.73,1399.76,553.65,2388.04,9064.54,47.23,521.67,2388.09,8141.62,8.3606,393,38.98,23.2453
101,0.0009,-0.0002,100.0,642.34,1588.75,1406.11,554.84,2388.09,9055.63,47.32,522.05,2388.03,8145.47,8.4393,392,38.99,23.3836
102,-0.0004,0.0004,100.0,642.64,1576.93,1403.63,553.97,2388.02,9062.14,47.46,521.86,2388.11,8148.91,8.4178,394,38.82,23.2586
103,0.0006,-0.0001,100.0,642.30,1590.40,1405.48,553.25,2388.07,9064.34,47.18,522.00,2388.08,8138.51,8.4441,391,38.77,23.3414
104,-0.0011,-0.0002,100.0,642.08,1582.33,1407.04,554.22,2388.08,9063.02,47.38,521.49,2388.02,8144.97,8.4312,393,38.97,23.2754
105,-0.0020,-0.0001,100.0,642.41,1581.67,1409.38,553.93,2388.05,9068.20,47.49,521.93,2388.09,8143.23,8.4167,393,38.96,23.3854
106,0.0003,0.0004,100.0,641.91,1596.51,1394.31,553.38,2388.06,9063.85,47.47,521.76,2388.03,8143.54,8.4285,394,38.81,23.3678
107,0.0011,-0.0003,100.0,642.01,1587.74,1406.10,553.46,2388.04,9060.00,47.42,521.74,2388.06,8149.14,8.4286,392,38.92,23.3068
108,0.0001,0.0002,100.0,642.34,1591.62,1403.91,553.30,2388.06,9066.83,47.39,521.91,2388.04,8144.28,8.4477,393,38.89,23.4007
109,0.0010,-0.0001,100.0,642.48,1592.66,1404.22,553.04,2388.05,9075.02,47.47,522.19,2388.01,8141.11,8.4409,393,38.86,23.3636
110,0.0011,-0.0004,100.0,642.54,1588.99,1403.66,553.30,2388.03,9062.24,47.37,522.20,2388.03,8143.36,8.4261,393,38.92,23.3268
111,0.0012,0.0001,100.0,642.81,1591.72,1398.52,553.95,2388.03,9064.88,47.42,521.74,2388.09,8145.67,8.4150,392,38.89,23.3380
112,0.0005,-0.0001,100.0,642.82,1586.77,1407.14,553.91,2388.04,9062.96,47.41,521.80,2388.08,8146.41,8.4152,390,38.83,23.2949
113,0.0031,-0.0004,100.0,642.73,1590.29,1403.18,553.50,2388.09,9073.75,47.38,521.50,2387.99,8153.64,8.4197,393,38.80,23.3192
114,0.0027,-0.0001,100.0,642.34,1585.18,1409.91,553.99,2388.03,9075.88,47.69,521.88,2388.08,8148.64,8.4411,392,39.00,23.2941
115,0.0019,-0.0004,100.0,642.84,1590.38,1409.33,553.34,2388.02,9073.21,47.54,521.48,2388.04,8146.21,8.4502,393,38.97,23.3270
116,0.0009,-0.0001,100.0,642.33,1591.30,1407.76,553.45,2388.06,9069.36,47.42,522.16,2388.02,8142.73,8.4594,392,38.91,23.4852
117,-0.0016,0.0003,100.0,642.58,1589.39,1406.56,553.16,2388.00,9067.74,47.48,521.60,2388.09,8150.03,8.4009,392,38.66,23.3205
118,-0.0019,0.0002,100.0,643.10,1581.60,1409.12,553.21,2388.05,9063.87,47.43,520.98,2388.09,8152.97,8.4452,394,38.78,23.3693
119,0.0002,-0.0000,100.0,642.86,1586.83,1408.56,553.69,2388.06,9073.87,47.46,521.55,2388.03,8144.52,8.4380,393,38.65,23.3133
120,0.0042,-0.0005,100.0,642.81,1588.25,1406.53,553.71,2388.12,9068.70,47.55,521.25,2388.08,8149.31,8.4281,393,38.72,23.3619
121,0.0017,0.0005,100.0,642.48,1581.36,1401.85,553.71,2388.09,9070.53,47.51,521.47,2388.04,8151.54,8.4139,393,38.93,23.2324
122,-0.0009,-0.0001,100.0,642.36,1592.13,1406.58,553.31,2388.04,9066.03,47.46,521.53,2388.04,8144.70,8.4050,394,38.85,23.3380
123,-0.0018,-0.0003,100.0,642.70,1593.13,1404.68,554.02,2388.12,9066.42,47.32,521.57,2388.03,8149.84,8.4363,393,38.87,23.3116
124,0.0008,0.0005,100.0,642.36,1594.54,1410.01,553.95,2388.11,9070.66,47.58,521.60,2388.07,8145.92,8.4122,392,38.68,23.2823
125,-0.0034,0.0003,100.0,642.58,1592.00,1414.11,554.11,2388.03,9067.80,47.33,522.07,2388.12,8148.29,8.4648,394,38.80,23.3843
126,0.0004,-0.0003,100.0,642.78,1594.32,1406.27,553.95,2388.07,9067.43,47.63,522.09,2388.09,8150.74,8.4451,392,38.89,23.3715
127,0.0004,-0.0003,100.0,642.73,1586.69,1411.46,553.79,2388.11,9078.07,47.53,521.39,2388.08,8149.22,8.4339,393,38.59,23.3235
128,0.0007,0.0004,100.0,642.34,1588.57,1405.87,553.04,2388.09,9070.01,47.55,521.41,2388.07,8156.45,8.4197,393,38.83,23.2782
129,-0.0007,-0.0002,100.0,642.37,1587.89,1404.20,553.37,2388.01,9075.21,47.62,521.77,2388.07,8159.86,8.4228,393,38.84,23.3831
130,-0.0022,-0.0002,100.0,642.49,1587.87,1403.30,553.54,2388.07,9083.40,47.54,522.14,2388.10,8154.04,8.4340,395,38.91,23.2666
131,-0.0033,0.0002,100.0,643.02,1590.02,1404.12,553.66,2388.08,9077.16,47.46,522.23,2388.03,8156.39,8.4458,392,38.78,23.3187
132,-0.0020,-0.0003,100.0,642.96,1589.54,1406.42,552.85,2388.03,9076.05,47.42,521.40,2388.09,8153.98,8.4591,392,38.88,23.3414
133,-0.0021,-0.0001,100.0,642.78,1591.60,1406.43,553.54,2388.12,9081.66,47.33,521.58,2388.09,8152.15,8.4366,393,38.80,23.3125
134,-0.0020,0.0005,100.0,642.95,1586.52,1406.98,553.59,2388.06,9077.59,47.61,521.36,2388.08,8156.17,8.4236,394,38.82,23.2890
135,0.0022,0.0003,100.0,642.39,1593.93,1413.06,553.44,2388.11,9081.12,47.63,521.81,2388.06,8149.56,8.4384,393,38.74,23.2650
136,0.0022,0.0001,100.0,642.47,1586.68,1408.90,553.28,2388.14,9076.28,47.65,521.70,2388.04,8158.82,8.4032,391,38.83,23.2559
137,-0.0040,0.0003,100.0,643.01,1591.82,1415.72,553.50,2388.04,9072.15,47.50,521.91,2388.07,8158.44,8.4162,393,38.77,23.2235
138,0.0024,0.0003,100.0,642.59,1592.28,1404.26,553.73,2388.07,9072.06,47.46,521.56,2388.10,8158.11,8.4643,394,38.71,23.3119
139,0.0005,0.0001,100.0,642.37,1591.86,1407.06,552.51,2388.03,9084.18,47.52,520.89,2388.04,8159.97,8.4149,392,38.89,23.3344
140,0.0021,0.0001,100.0,642.28,1591.39,1396.67,553.70,2388.01,9084.22,47.46,521.77,2388.07,8158.23,8.4546,394,38.79,23.3406
141,-0.0020,0.0003,100.0,642.33,1588.72,1412.89,553.57,2387.99,9084.17,47.70,521.31,2388.09,8159.88,8.4630,394,38.90,23.1243
142,0.0037,-0.0001,100.0,642.72,1591.50,1412.84,553.00,2388.02,9085.95,47.59,521.59,2388.03,8161.73,8.4337,392,38.77,23.2434
143,-0.0009,-0.0003,100.0,643.05,1594.33,1410.66,553.71,2388.10,9086.65,47.64,521.31,2388.09,8162.84,8.4229,393,38.78,23.3504
144,-0.0024,-0.0004,100.0,642.54,1594.96,1409.82,553.85,2388.06,9086.35,47.43,521.46,2388.05,8162.83,8.4531,395,38.84,23.2893
145,0.0024,0.0002,100.0,643.42,1594.53,1411.36,552.92,2388.08,9084.15,47.63,521.24,2388.13,8158.56,8.4740,394,38.77,23.3341
146,0.0011,0.0003,100.0,642.75,1587.73,1415.17,553.29,2388.05,9087.02,47.46,521.24,2388.02,8160.06,8.4772,393,38.64,23.2471
147,-0.0028,0.0000,100.0,643.18,1590.43,1415.43,553.21,2388.12,9097.56,47.56,521.42,2388.04,8160.32,8.4884,394,38.77,23.4377
148,0.0011,0.0004,100.0,642.83,1586.07,1410.61,553.35,2388.10,9089.86,47.61,521.25,2388.06,8163.98,8.4140,394,38.78,23.2784
149,-0.0016,0.0002,100.0,641.98,1594.37,1412.20,552.84,2388.04,9089.15,47.71,521.20,2387.98,8167.10,8.4571,395,38.77,23.2809
150,0.0002,-0.0003,100.0,642.38,1594.10,1412.92,553.72,2388.06,9085.34,47.43,521.49,2388.07,8163.41,8.4326,394,38.77,23.2262
151,0.0012,0.0003,100.0,642.42,1595.57,1411.10,553.26,2388.06,9089.87,47.62,520.77,2388.11,8171.44,8.4622,393,38.78,23.2801
152,0.0047,0.0004,100.0,642.49,1595.82,1412.47,552.90,2388.04,9097.35,47.68,521.37,2388.07,8169.09,8.4937,395,38.73,23.3027
153,0.0025,0.0001,100.0,642.79,1593.90,1410.72,553.14,2388.08,9100.67,47.49,521.58,2388.06,8165.95,8.4634,392,38.87,23.3702
154,0.0001,0.0005,100.0,643.00,1590.22,1415.10,553.52,2388.07,9092.72,47.62,521.46,2388.07,8171.60,8.4509,394,38.68,23.2393
155,0.0004,0.0001,100.0,642.64,1593.56,1414.29,553.62,2388.12,9093.16,47.54,521.55,2388.12,8175.73,8.4013,395,38.75,23.2086
156,0.0020,-0.0001,100.0,643.57,1595.67,1411.51,552.94,2388.13,9104.26,47.51,521.90,2388.10,8174.97,8.4827,395,38.74,23.2432
157,0.0006,-0.0005,100.0,642.88,1598.95,1410.16,552.17,2388.10,9102.64,47.71,521.36,2388.06,8173.94,8.4547,394,38.65,23.2335
158,0.0018,-0.0000,100.0,642.90,1596.55,1419.77,553.04,2388.07,9099.16,47.85,521.22,2388.10,8175.09,8.4576,393,38.71,23.2017
159,-0.0014,0.0001,100.0,642.78,1592.74,1418.22,553.58,2388.07,9096.08,47.61,521.22,2388.17,8174.53,8.5041,396,38.58,23.2108
160,-0.0011,0.0002,100.0,642.49,1587.29,1408.45,552.81,2388.09,9106.73,47.76,521.16,2388.08,8180.59,8.4505,392,38.85,23.2923
161,-0.0017,0.0001,100.0,642.86,1589.42,1403.64,552.58,2388.06,9106.45,47.68,520.57,2388.10,8174.37,8.4725,395,38.64,23.1928
162,0.0001,-0.0000,100.0,643.12,1591.35,1415.34,553.63,2388.08,9109.34,47.80,520.72,2388.10,8180.46,8.4386,393,38.66,23.2062
163,-0.0017,-0.0004,100.0,642.86,1590.98,1410.91,552.81,2388.05,9109.62,47.55,521.18,2388.06,8178.02,8.4709,395,38.69,23.3330
164,-0.0021,-0.0004,100.0,642.87,1602.76,1418.18,553.09,2388.08,9102.33,47.75,520.98,2388.05,8180.97,8.4702,394,38.64,23.1671
